payment_id,transaction_id,payment_date,method,amount_usd
PAY_01431,TX_01088,2024-12-04 01:13:32,Credit Card,298
PAY_01432,TX_03682,2024-09-23 13:34:10,Credit Card,352
PAY_01433,TX_00283,2024-07-13 13:53:57,PayPal,447
PAY_01434,TX_03649,2024-03-15 19:09:02,Credit Card,276
PAY_01435,TX_01399,2024-09-10 21:17:32,PayPal,204
PAY_01436,TX_02734,2024-10-20 21:36:06,Bank Transfer,95
PAY_01437,TX_04068,2024-03-15 06:14:02,PayPal,46
PAY_01438,TX_02358,2024-09-30 14:32:07,Bank Transfer,44
PAY_01439,TX_02936,2024-08-28 12:45:11,PayPal,361
PAY_01440,TX_03819,2024-04-06 20:47:18,PayPal,81
PAY_01441,TX_03239,2024-10-20 20:24:42,PayPal,165
PAY_01442,TX_01773,2024-09-16 20:53:43,Bank Transfer,252
PAY_01443,TX_04078,2024-06-09 01:53:08,Bank Transfer,483
PAY_01444,TX_04103,2024-12-08 22:05:45,PayPal,368
PAY_01445,TX_00788,2024-07-23 12:23:02,Bank Transfer,305
PAY_01446,TX_03225,2024-03-16 03:08:31,PayPal,433
PAY_01447,TX_00043,2024-09-28 01:22:37,Bank Transfer,103
PAY_01448,TX_04297,2024-06-01 16:05:35,PayPal,194
PAY_01449,TX_02943,2024-03-10 18:48:51,Credit Card,425
PAY_01450,TX_04644,2024-03-25 00:12:12,Credit Card,400
PAY_01451,TX_04322,2024-04-22 10:11:28,PayPal,189
PAY_01452,TX_03906,2024-08-11 13:16:02,Bank Transfer,309
PAY_01453,TX_04729,2024-06-26 17:26:19,PayPal,466
PAY_01454,TX_03411,2024-06-02 16:26:01,Credit Card,23
PAY_01455,TX_01359,2024-06-09 12:04:30,Credit Card,306
PAY_01456,TX_01205,2024-12-29 00:55:52,PayPal,326
PAY_01457,TX_03605,2024-05-01 17:42:38,Credit Card,69
PAY_01458,TX_02994,2024-07-24 11:11:54,PayPal,289
PAY_01459,TX_02242,2024-10-23 09:14:05,Credit Card,27
PAY_01460,TX_00538,2024-05-07 03:25:08,Bank Transfer,376
PAY_01461,TX_04012,2024-07-12 09:45:18,Bank Transfer,88
PAY_01462,TX_03869,2024-05-28 01:23:46,Bank Transfer,411
PAY_01463,TX_04577,2024-04-14 11:48:10,PayPal,158
PAY_01464,TX_04526,2024-02-17 20:11:49,PayPal,267
PAY_01465,TX_03584,2024-08-08 07:42:43,Bank Transfer,48
PAY_01466,TX_01351,2024-04-14 05:04:36,Bank Transfer,202
PAY_01467,TX_00945,2024-10-31 17:24:26,Bank Transfer,232
PAY_01468,TX_03857,2024-02-06 17:44:54,Credit Card,442
PAY_01469,TX_01824,2024-06-14 18:56:43,Bank Transfer,416
PAY_01470,TX_02626,2024-08-30 05:33:26,Credit Card,339
PAY_01471,TX_03899,2024-10-14 08:46:00,Bank Transfer,324
PAY_01472,TX_03488,2024-09-12 08:23:45,PayPal,38
PAY_01473,TX_04207,2024-04-29 12:41:17,Bank Transfer,402
PAY_01474,TX_04308,2024-07-07 16:33:39,Credit Card,470
PAY_01475,TX_00851,2024-03-20 00:02:06,Bank Transfer,245
PAY_01476,TX_02926,2024-12-17 16:09:11,Credit Card,249
PAY_01477,TX_00996,2024-11-12 17:12:15,Bank Transfer,358
PAY_01478,TX_04762,2024-07-08 11:46:43,Credit Card,115
PAY_01479,TX_00350,2024-08-29 10:10:35,Credit Card,134
PAY_01480,TX_01538,2024-02-27 00:09:35,Bank Transfer,378
PAY_01481,TX_02978,2024-04-07 16:54:42,Bank Transfer,199
PAY_01482,TX_02729,2024-05-14 22:46:53,PayPal,392
PAY_01483,TX_04347,2024-10-30 18:43:05,PayPal,97
PAY_01484,TX_02367,2024-06-30 11:57:25,PayPal,346
PAY_01485,TX_02237,2024-02-12 05:49:38,Credit Card,295
PAY_01486,TX_03876,2024-10-26 11:41:02,Credit Card,371
PAY_01487,TX_03095,2024-07-27 18:36:27,PayPal,385
PAY_01488,TX_03602,2024-06-19 16:29:49,PayPal,201
PAY_01489,TX_04175,2024-03-31 10:34:51,Bank Transfer,114
PAY_01490,TX_04642,2024-06-20 07:25:53,PayPal,105
PAY_01491,TX_00924,2024-09-30 01:45:44,Credit Card,408
PAY_01492,TX_00619,2024-09-01 16:38:58,Bank Transfer,114
PAY_01493,TX_04401,2024-04-20 14:11:12,PayPal,354
PAY_01494,TX_03263,2024-06-21 22:09:49,PayPal,465
PAY_01495,TX_03304,2024-01-20 17:13:31,PayPal,164
PAY_01496,TX_02602,2024-12-28 23:59:26,Bank Transfer,267
PAY_01497,TX_01048,2024-10-03 15:33:47,Bank Transfer,200
PAY_01498,TX_01699,2024-12-25 11:51:08,Bank Transfer,312
PAY_01499,TX_02231,2024-11-26 07:21:32,PayPal,38
PAY_01500,TX_01869,2024-01-05 08:24:04,Bank Transfer,157
PAY_01501,TX_02655,2024-07-23 13:09:26,Bank Transfer,63
PAY_01502,TX_00083,2024-07-11 19:13:49,Bank Transfer,245
PAY_01503,TX_00093,2024-05-09 06:15:43,Bank Transfer,452
PAY_01504,TX_03157,2024-04-30 02:10:57,Credit Card,364
PAY_01505,TX_03049,2024-10-14 18:38:05,PayPal,56
PAY_01506,TX_01468,2024-05-25 00:44:16,Bank Transfer,333
PAY_01507,TX_02025,2024-08-24 19:48:21,Credit Card,239
PAY_01508,TX_04870,2024-06-16 19:34:20,Credit Card,147
PAY_01509,TX_03818,2024-04-29 12:31:16,PayPal,162
PAY_01510,TX_02699,2024-05-24 22:43:21,PayPal,423
PAY_01511,TX_00792,2024-07-02 15:32:47,Bank Transfer,202
PAY_01512,TX_00476,2024-04-09 08:10:45,PayPal,416
PAY_01513,TX_00504,2024-01-23 21:02:57,PayPal,423
PAY_01514,TX_00231,2024-04-04 19:51:02,PayPal,62
PAY_01515,TX_01587,2024-07-18 01:36:48,PayPal,498
PAY_01516,TX_01775,2024-11-24 09:10:50,Bank Transfer,229
PAY_01517,TX_03091,2024-09-23 17:39:03,Credit Card,444
PAY_01518,TX_02257,2024-08-20 09:31:57,PayPal,67
PAY_01519,TX_03971,2024-01-11 11:33:42,Credit Card,331
PAY_01520,TX_04227,2024-07-15 13:36:38,Credit Card,239
PAY_01521,TX_04839,2024-04-25 03:54:29,Credit Card,386
PAY_01522,TX_00384,2024-08-08 12:28:41,PayPal,215
PAY_01523,TX_03164,2024-11-11 10:20:04,PayPal,491
PAY_01524,TX_02410,2024-02-17 06:36:24,Bank Transfer,191
PAY_01525,TX_00761,2024-10-29 05:36:29,PayPal,256
PAY_01526,TX_03953,2024-02-08 04:16:24,PayPal,476
PAY_01527,TX_00943,2024-07-08 07:35:16,PayPal,194
PAY_01528,TX_02696,2024-06-17 09:22:31,Credit Card,453
PAY_01529,TX_01297,2024-08-02 05:37:14,Bank Transfer,51
PAY_01530,TX_02403,2024-11-08 15:15:46,Credit Card,243
PAY_01531,TX_02148,2024-05-23 01:26:14,Bank Transfer,73
PAY_01532,TX_01640,2024-01-24 03:47:15,PayPal,442
PAY_01533,TX_04397,2024-08-19 09:29:07,PayPal,488
PAY_01534,TX_00609,2024-06-05 02:58:20,Credit Card,205
PAY_01535,TX_00882,2024-04-12 19:50:32,Credit Card,253
PAY_01536,TX_02251,2024-04-29 23:43:23,Credit Card,336
PAY_01537,TX_03093,2024-11-15 21:23:02,Bank Transfer,250
PAY_01538,TX_02160,2024-09-10 10:45:01,Credit Card,129
PAY_01539,TX_02429,2024-11-11 03:47:27,PayPal,494
PAY_01540,TX_04851,2024-07-29 18:27:10,Bank Transfer,386
PAY_01541,TX_03002,2024-08-23 01:48:37,Bank Transfer,119
PAY_01542,TX_04892,2024-11-14 17:26:29,PayPal,219
PAY_01543,TX_01995,2024-10-12 08:13:14,Credit Card,230
PAY_01544,TX_01324,2024-09-25 15:26:01,Credit Card,240
PAY_01545,TX_04318,2024-06-12 02:59:34,PayPal,422
PAY_01546,TX_01012,2024-04-29 08:32:20,PayPal,344
PAY_01547,TX_04039,2024-11-26 18:06:36,PayPal,169
PAY_01548,TX_00689,2024-02-29 02:07:57,PayPal,182
PAY_01549,TX_04069,2024-07-11 05:07:14,Bank Transfer,413
PAY_01550,TX_04214,2024-12-05 00:35:06,Bank Transfer,162
PAY_01551,TX_04270,2024-09-23 00:04:58,Credit Card,277
PAY_01552,TX_01243,2024-02-05 17:12:02,Bank Transfer,264
PAY_01553,TX_03448,2024-01-23 17:46:46,Bank Transfer,169
PAY_01554,TX_02045,2024-06-24 02:12:42,Bank Transfer,131
PAY_01555,TX_00441,2024-02-10 05:44:29,PayPal,118
PAY_01556,TX_01225,2024-10-25 14:52:25,Bank Transfer,122
PAY_01557,TX_02463,2024-04-16 02:05:20,Credit Card,230
PAY_01558,TX_04179,2024-11-06 02:08:03,Bank Transfer,31
PAY_01559,TX_02753,2024-12-02 01:54:33,PayPal,400
PAY_01560,TX_01753,2024-01-05 13:46:37,Bank Transfer,245
PAY_01561,TX_04443,2024-08-22 13:54:15,Credit Card,465
PAY_01562,TX_04630,2024-10-06 17:58:43,Bank Transfer,320
PAY_01563,TX_03003,2024-03-16 18:55:12,Credit Card,461
PAY_01564,TX_04547,2024-05-25 19:39:48,PayPal,167
PAY_01565,TX_03217,2024-09-25 12:55:26,Credit Card,198
PAY_01566,TX_03360,2024-04-15 10:05:36,Credit Card,26
PAY_01567,TX_03943,2024-09-23 22:13:28,PayPal,171
PAY_01568,TX_03297,2024-09-30 21:15:51,Credit Card,342
PAY_01569,TX_04310,2024-04-14 00:59:41,Bank Transfer,89
PAY_01570,TX_04015,2024-08-06 19:16:22,Bank Transfer,372
PAY_01571,TX_00900,2024-05-20 15:47:48,Credit Card,72
PAY_01572,TX_01190,2024-12-05 20:09:07,Bank Transfer,181
PAY_01573,TX_00653,2024-01-29 11:57:54,Bank Transfer,436
PAY_01574,TX_00983,2024-08-02 08:59:51,PayPal,112
PAY_01575,TX_00576,2024-11-15 10:00:36,Credit Card,170
PAY_01576,TX_00333,2024-04-16 16:42:44,Bank Transfer,77
PAY_01577,TX_04308,2024-09-04 21:05:20,Credit Card,215
PAY_01578,TX_00289,2024-11-19 05:39:08,Credit Card,344
PAY_01579,TX_02214,2024-12-07 03:07:26,Bank Transfer,227
PAY_01580,TX_02174,2024-01-18 17:49:45,PayPal,443
PAY_01581,TX_03834,2024-02-22 14:37:50,PayPal,322
PAY_01582,TX_01056,2024-11-07 17:30:02,Credit Card,318
PAY_01583,TX_04370,2024-12-08 08:25:11,PayPal,464
PAY_01584,TX_01325,2024-09-16 03:39:18,Bank Transfer,445
PAY_01585,TX_03596,2024-03-14 01:20:48,Bank Transfer,81
PAY_01586,TX_03828,2024-12-04 16:07:39,PayPal,214
PAY_01587,TX_02663,2024-04-18 03:09:15,PayPal,74
PAY_01588,TX_02324,2024-05-03 13:50:59,Credit Card,382
PAY_01589,TX_01883,2024-02-14 09:27:15,PayPal,68
PAY_01590,TX_03064,2024-03-17 21:58:51,Credit Card,125
PAY_01591,TX_01154,2024-05-11 02:07:20,Bank Transfer,452
PAY_01592,TX_03371,2024-08-04 14:37:45,PayPal,97
PAY_01593,TX_00097,2024-06-24 22:12:01,Credit Card,394
PAY_01594,TX_00277,2024-08-06 08:40:03,Credit Card,436
PAY_01595,TX_02848,2024-05-12 22:34:17,Credit Card,303
PAY_01596,TX_00332,2024-08-16 01:43:30,Credit Card,76
PAY_01597,TX_02253,2024-06-10 03:37:29,Bank Transfer,188
PAY_01598,TX_04199,2024-03-31 12:12:14,PayPal,395
PAY_01599,TX_03052,2024-07-20 05:40:52,Credit Card,395
PAY_01600,TX_03697,2024-10-14 09:34:03,PayPal,226
PAY_01601,TX_02408,2024-09-23 18:28:06,PayPal,279
PAY_01602,TX_03203,2024-04-20 05:45:08,Bank Transfer,295
PAY_01603,TX_02087,2024-05-03 00:12:20,PayPal,392
PAY_01604,TX_00307,2024-07-23 21:45:39,Bank Transfer,364
PAY_01605,TX_00884,2024-01-29 16:12:13,Bank Transfer,182
PAY_01606,TX_04290,2024-10-11 17:31:36,Credit Card,263
PAY_01607,TX_03590,2024-08-05 05:30:13,Bank Transfer,269
PAY_01608,TX_03642,2024-08-27 17:40:57,Credit Card,328
PAY_01609,TX_04345,2024-03-28 17:18:29,Bank Transfer,58
PAY_01610,TX_02163,2024-03-02 04:04:42,Bank Transfer,328
PAY_01611,TX_03148,2024-09-20 19:55:33,PayPal,140
PAY_01612,TX_02784,2024-05-31 05:18:13,Credit Card,105
PAY_01613,TX_03142,2024-09-13 14:51:44,PayPal,118
PAY_01614,TX_04604,2024-01-10 18:10:55,Bank Transfer,393
PAY_01615,TX_00155,2024-11-19 06:10:45,Credit Card,265
PAY_01616,TX_03631,2024-08-19 14:52:03,Bank Transfer,367
PAY_01617,TX_00461,2024-07-23 02:33:53,Bank Transfer,413
PAY_01618,TX_01397,2024-09-04 19:04:37,PayPal,227
PAY_01619,TX_00791,2024-11-18 07:05:20,Credit Card,132
PAY_01620,TX_03710,2024-01-03 14:10:19,Credit Card,490
PAY_01621,TX_01868,2024-06-27 11:59:12,Credit Card,102
PAY_01622,TX_01689,2024-02-02 13:33:40,Bank Transfer,84
PAY_01623,TX_00577,2024-09-26 08:36:37,Credit Card,20
PAY_01624,TX_03765,2024-03-29 15:48:33,Bank Transfer,456
PAY_01625,TX_02544,2024-11-17 10:25:13,Bank Transfer,193
PAY_01626,TX_00362,2024-08-25 13:03:19,Bank Transfer,269
PAY_01627,TX_00457,2024-01-03 20:19:31,Credit Card,429
PAY_01628,TX_03250,2024-01-27 17:02:03,PayPal,245
PAY_01629,TX_04225,2024-09-25 21:15:47,Bank Transfer,405
PAY_01630,TX_03562,2024-11-05 08:32:41,PayPal,303
PAY_01631,TX_03111,2024-12-11 01:08:13,Credit Card,103
PAY_01632,TX_03530,2024-09-02 19:46:12,Credit Card,258
PAY_01633,TX_04908,2024-09-22 22:03:05,Credit Card,430
PAY_01634,TX_04969,2024-08-16 06:19:15,Credit Card,47
PAY_01635,TX_00350,2024-09-06 15:31:06,Credit Card,399
PAY_01636,TX_02693,2024-02-21 20:42:37,PayPal,306
PAY_01637,TX_04548,2024-07-10 00:46:07,Credit Card,450
PAY_01638,TX_04084,2024-07-06 20:43:48,Credit Card,410
PAY_01639,TX_00109,2024-11-20 22:35:05,Credit Card,347
PAY_01640,TX_01232,2024-12-28 17:43:46,Credit Card,499
PAY_01641,TX_00577,2024-11-30 10:27:03,Credit Card,478
PAY_01642,TX_00241,2024-09-25 12:05:25,Bank Transfer,323
PAY_01643,TX_02639,2024-06-13 08:08:55,Bank Transfer,301
PAY_01644,TX_02042,2024-05-29 05:04:30,PayPal,202
PAY_01645,TX_00371,2024-12-14 05:52:52,Credit Card,364
PAY_01646,TX_02153,2024-03-15 01:08:22,PayPal,154
PAY_01647,TX_00098,2024-06-12 22:22:01,PayPal,487
PAY_01648,TX_04192,2024-10-13 13:37:42,Credit Card,380
PAY_01649,TX_01949,2024-10-01 14:25:25,Credit Card,76
PAY_01650,TX_01496,2024-03-28 04:23:41,Bank Transfer,134
PAY_01651,TX_02094,2024-12-23 09:49:15,Credit Card,205
PAY_01652,TX_02938,2024-12-28 09:36:41,Bank Transfer,497
PAY_01653,TX_02079,2024-01-12 14:03:41,PayPal,395
PAY_01654,TX_02456,2024-01-24 03:54:36,PayPal,20
PAY_01655,TX_03447,2024-12-02 21:52:51,Bank Transfer,357
PAY_01656,TX_01406,2024-07-28 03:31:33,Bank Transfer,475
PAY_01657,TX_04812,2024-01-13 07:54:32,Credit Card,48
PAY_01658,TX_02692,2024-12-02 09:20:31,Bank Transfer,251
PAY_01659,TX_02746,2024-01-12 12:01:14,Bank Transfer,169
PAY_01660,TX_00973,2024-10-11 18:35:57,Credit Card,499
PAY_01661,TX_02749,2024-02-06 20:46:22,PayPal,443
PAY_01662,TX_01513,2024-08-01 18:14:03,Bank Transfer,209
PAY_01663,TX_02924,2024-08-17 19:56:51,Credit Card,289
PAY_01664,TX_00809,2024-12-05 18:29:00,Credit Card,267
PAY_01665,TX_04695,2024-10-24 01:00:05,Bank Transfer,405
PAY_01666,TX_04231,2024-06-23 22:38:45,PayPal,438
PAY_01667,TX_00328,2024-10-16 21:32:12,Credit Card,346
PAY_01668,TX_04295,2024-01-19 10:54:26,Bank Transfer,214
PAY_01669,TX_00683,2024-06-24 18:55:59,PayPal,400
PAY_01670,TX_03332,2024-07-30 15:42:04,Bank Transfer,274
PAY_01671,TX_00124,2024-12-18 03:45:23,Credit Card,98
PAY_01672,TX_00754,2024-05-23 10:47:46,Credit Card,382
PAY_01673,TX_01607,2024-09-25 20:06:38,Credit Card,117
PAY_01674,TX_03579,2024-03-15 20:43:30,Bank Transfer,169
PAY_01675,TX_04667,2024-08-29 08:07:53,Credit Card,293
PAY_01676,TX_01469,2024-05-21 17:52:59,Bank Transfer,321
PAY_01677,TX_02846,2024-11-22 03:53:55,PayPal,357
PAY_01678,TX_02939,2024-09-06 07:43:56,PayPal,466
PAY_01679,TX_01927,2024-11-11 22:49:07,PayPal,142
PAY_01680,TX_02428,2024-12-18 09:38:13,PayPal,117
PAY_01681,TX_00165,2024-12-15 13:45:32,Credit Card,183
PAY_01682,TX_01510,2024-06-21 15:22:54,Credit Card,65
PAY_01683,TX_04711,2024-08-25 13:27:31,Bank Transfer,378
PAY_01684,TX_04093,2024-07-23 07:53:41,PayPal,258
PAY_01685,TX_02811,2024-12-09 15:16:17,PayPal,249
PAY_01686,TX_01201,2024-01-23 18:49:07,Bank Transfer,312
PAY_01687,TX_03282,2024-05-29 01:01:37,Bank Transfer,263
PAY_01688,TX_00619,2024-02-20 13:24:30,Bank Transfer,37
PAY_01689,TX_02713,2024-03-21 06:20:59,Bank Transfer,190
PAY_01690,TX_04955,2024-01-20 02:53:27,PayPal,379
PAY_01691,TX_03724,2024-05-12 09:01:31,Credit Card,176
PAY_01692,TX_01687,2024-01-22 00:13:28,PayPal,223
PAY_01693,TX_01607,2024-03-05 02:50:46,Bank Transfer,165
PAY_01694,TX_04733,2024-08-08 03:59:17,Credit Card,498
PAY_01695,TX_03933,2024-05-16 04:17:11,PayPal,162
PAY_01696,TX_03893,2024-08-09 16:40:19,Bank Transfer,206
PAY_01697,TX_03804,2024-11-17 08:35:53,Credit Card,141
PAY_01698,TX_04311,2024-10-20 06:54:02,Credit Card,369
PAY_01699,TX_01354,2024-05-09 22:28:17,Bank Transfer,119
PAY_01700,TX_04240,2024-04-27 05:18:21,Credit Card,303
PAY_01701,TX_00619,2024-05-18 11:32:19,PayPal,456
PAY_01702,TX_00354,2024-12-20 07:26:44,PayPal,34
PAY_01703,TX_00281,2024-03-20 08:14:16,PayPal,403
PAY_01704,TX_03378,2024-01-09 17:53:24,Credit Card,62
PAY_01705,TX_04933,2024-09-15 21:18:16,Credit Card,308
PAY_01706,TX_03551,2024-03-15 21:42:32,Bank Transfer,405
PAY_01707,TX_01960,2024-05-19 00:45:59,Bank Transfer,206
PAY_01708,TX_00390,2024-06-30 01:33:56,Credit Card,27
PAY_01709,TX_03868,2024-06-22 00:06:05,PayPal,131
PAY_01710,TX_04361,2024-12-11 10:07:23,Credit Card,52
PAY_01711,TX_02054,2024-10-02 08:35:13,PayPal,438
PAY_01712,TX_00168,2024-11-09 23:18:44,Bank Transfer,421
PAY_01713,TX_04946,2024-04-26 22:15:22,Credit Card,109
PAY_01714,TX_02167,2024-03-13 23:24:32,Credit Card,168
PAY_01715,TX_04270,2024-04-29 11:11:29,Credit Card,467
PAY_01716,TX_03007,2024-12-22 08:05:42,PayPal,431
PAY_01717,TX_00187,2024-02-27 18:09:18,Bank Transfer,231
PAY_01718,TX_04047,2024-07-14 19:08:10,PayPal,135
PAY_01719,TX_02941,2024-06-12 23:04:33,Bank Transfer,192
PAY_01720,TX_01298,2024-12-10 22:58:35,PayPal,39
PAY_01721,TX_02646,2024-06-27 12:35:57,Bank Transfer,398
PAY_01722,TX_01217,2024-03-17 09:33:49,PayPal,151
PAY_01723,TX_04628,2024-12-18 17:55:32,Credit Card,311
PAY_01724,TX_03000,2024-11-10 15:45:45,PayPal,373
PAY_01725,TX_01206,2024-05-17 07:43:27,Credit Card,256
PAY_01726,TX_00228,2024-03-06 21:20:31,Credit Card,96
PAY_01727,TX_02614,2024-12-16 02:02:46,Credit Card,242
PAY_01728,TX_04710,2024-06-03 01:57:41,PayPal,455
PAY_01729,TX_02137,2024-02-21 02:51:57,Credit Card,145
PAY_01730,TX_03732,2024-03-19 01:09:32,PayPal,58
PAY_01731,TX_00250,2024-03-01 21:45:56,Bank Transfer,346
PAY_01732,TX_02273,2024-06-28 20:24:53,PayPal,228
PAY_01733,TX_02951,2024-07-11 02:12:49,PayPal,125
PAY_01734,TX_03019,2024-05-11 05:50:01,PayPal,159
PAY_01735,TX_04769,2024-03-27 00:13:52,Bank Transfer,268
PAY_01736,TX_02216,2024-12-14 11:40:48,Bank Transfer,74
PAY_01737,TX_02158,2024-07-07 20:21:43,Bank Transfer,137
PAY_01738,TX_01797,2024-02-24 04:59:46,Credit Card,369
PAY_01739,TX_03245,2024-04-30 13:13:02,PayPal,195
PAY_01740,TX_00297,2024-09-23 09:28:10,PayPal,373
PAY_01741,TX_01928,2024-01-30 15:38:26,Credit Card,489
PAY_01742,TX_02257,2024-07-09 21:14:16,Credit Card,232
PAY_01743,TX_01458,2024-10-24 10:10:20,PayPal,284
PAY_01744,TX_03547,2024-06-01 23:25:41,Credit Card,159
PAY_01745,TX_03128,2024-07-10 00:49:07,Credit Card,484
PAY_01746,TX_02309,2024-01-10 11:41:39,Bank Transfer,483
PAY_01747,TX_03665,2024-05-12 21:33:10,Credit Card,344
PAY_01748,TX_01590,2024-06-10 22:44:21,Credit Card,358
PAY_01749,TX_00096,2024-12-14 07:39:13,PayPal,460
PAY_01750,TX_03933,2024-07-01 09:11:04,Credit Card,303
PAY_01751,TX_01360,2024-11-06 20:56:49,Credit Card,292
PAY_01752,TX_01740,2024-07-04 20:20:07,Credit Card,41
PAY_01753,TX_03795,2024-03-08 23:50:59,Bank Transfer,438
PAY_01754,TX_01353,2024-08-06 02:47:53,PayPal,388
PAY_01755,TX_04925,2024-11-27 14:27:44,Bank Transfer,206
PAY_01756,TX_01543,2024-06-15 14:04:47,Credit Card,226
PAY_01757,TX_02668,2024-03-17 05:48:16,PayPal,166
PAY_01758,TX_00831,2024-03-14 12:22:48,PayPal,453
PAY_01759,TX_01606,2024-10-09 23:28:51,Credit Card,173
PAY_01760,TX_04646,2024-05-25 19:25:04,Bank Transfer,127
PAY_01761,TX_02748,2024-03-10 15:45:54,Credit Card,335
PAY_01762,TX_03811,2024-01-25 00:14:58,Bank Transfer,319
PAY_01763,TX_04659,2024-09-13 11:19:18,Credit Card,459
PAY_01764,TX_00222,2024-10-29 14:33:57,PayPal,318
PAY_01765,TX_03952,2024-06-07 06:48:23,PayPal,170
PAY_01766,TX_00531,2024-01-03 04:47:50,Bank Transfer,477
PAY_01767,TX_04127,2024-03-17 19:22:24,Credit Card,425
PAY_01768,TX_01382,2024-05-10 12:22:16,Bank Transfer,194
PAY_01769,TX_04118,2024-09-03 08:33:07,PayPal,74
PAY_01770,TX_00754,2024-08-15 08:03:06,PayPal,286
PAY_01771,TX_04310,2024-03-03 10:37:15,Bank Transfer,330
PAY_01772,TX_04808,2024-06-11 14:35:38,Bank Transfer,173
PAY_01773,TX_01189,2024-03-15 09:27:24,Bank Transfer,404
PAY_01774,TX_00409,2024-11-18 07:15:24,Bank Transfer,209
PAY_01775,TX_02486,2024-03-31 05:33:49,Bank Transfer,168
PAY_01776,TX_00797,2024-06-18 14:25:33,Credit Card,27
PAY_01777,TX_00861,2024-01-23 11:39:41,Bank Transfer,167
PAY_01778,TX_04172,2024-04-16 16:11:26,Bank Transfer,192
PAY_01779,TX_00366,2024-11-11 14:19:46,PayPal,100
PAY_01780,TX_01515,2024-02-02 10:23:16,PayPal,98
PAY_01781,TX_04937,2024-12-06 12:24:07,Credit Card,488
PAY_01782,TX_02935,2024-11-16 19:17:20,Bank Transfer,340
PAY_01783,TX_01584,2024-03-05 03:31:29,Bank Transfer,79
PAY_01784,TX_00499,2024-04-23 09:15:50,PayPal,470
PAY_01785,TX_03242,2024-03-14 01:07:24,PayPal,114
PAY_01786,TX_01370,2024-09-17 13:59:44,PayPal,331
PAY_01787,TX_01252,2024-08-24 14:19:24,Bank Transfer,147
PAY_01788,TX_00699,2024-10-17 17:35:27,Bank Transfer,141
PAY_01789,TX_02728,2024-09-11 12:11:08,Credit Card,306
PAY_01790,TX_02251,2024-01-07 03:46:52,PayPal,360
PAY_01791,TX_02494,2024-12-03 08:35:09,PayPal,106
PAY_01792,TX_00132,2024-12-20 01:21:33,PayPal,401
PAY_01793,TX_00091,2024-10-06 16:01:14,PayPal,100
PAY_01794,TX_03895,2024-04-14 18:59:25,PayPal,41
PAY_01795,TX_03198,2024-11-03 00:22:12,Bank Transfer,271
PAY_01796,TX_00472,2024-01-25 05:07:21,Bank Transfer,209
PAY_01797,TX_01266,2024-01-07 04:36:23,PayPal,331
PAY_01798,TX_04598,2024-12-30 14:11:42,PayPal,105
PAY_01799,TX_02809,2024-03-25 05:41:25,Bank Transfer,398
PAY_01800,TX_04483,2024-07-23 00:24:50,Bank Transfer,475
PAY_01801,TX_01112,2024-09-25 12:45:42,Credit Card,386
PAY_01802,TX_00598,2024-01-08 07:38:58,Bank Transfer,27
PAY_01803,TX_00908,2024-07-17 01:29:47,Credit Card,337
PAY_01804,TX_02915,2024-06-19 19:02:23,PayPal,353
PAY_01805,TX_03217,2024-09-27 22:51:18,PayPal,249
PAY_01806,TX_01355,2024-05-14 00:42:33,PayPal,171
PAY_01807,TX_03947,2024-10-15 22:40:51,Bank Transfer,297
PAY_01808,TX_03236,2024-08-23 06:44:33,Bank Transfer,34
PAY_01809,TX_02705,2024-05-21 10:23:50,PayPal,487
PAY_01810,TX_02390,2024-11-03 23:54:42,PayPal,494
PAY_01811,TX_04076,2024-11-28 07:19:36,Credit Card,431
PAY_01812,TX_03651,2024-01-16 08:12:42,Bank Transfer,425
PAY_01813,TX_00464,2024-07-10 01:59:33,Bank Transfer,306
PAY_01814,TX_03939,2024-03-27 14:24:00,Credit Card,476
PAY_01815,TX_01073,2024-12-28 14:41:45,PayPal,267
PAY_01816,TX_00474,2024-06-16 14:02:15,PayPal,274
PAY_01817,TX_04984,2024-09-03 00:10:04,Bank Transfer,465
PAY_01818,TX_00939,2024-04-12 01:02:46,Bank Transfer,362
PAY_01819,TX_01311,2024-07-24 22:07:44,PayPal,344
PAY_01820,TX_02341,2024-01-20 10:43:46,Credit Card,384
PAY_01821,TX_03521,2024-07-17 07:38:10,Credit Card,186
PAY_01822,TX_04057,2024-08-17 22:30:53,Credit Card,100
PAY_01823,TX_01087,2024-08-18 06:33:06,Bank Transfer,315
PAY_01824,TX_04664,2024-07-30 21:44:30,Credit Card,88
PAY_01825,TX_03530,2024-02-13 06:21:26,Bank Transfer,202
PAY_01826,TX_04970,2024-11-12 04:48:21,Bank Transfer,346
PAY_01827,TX_00260,2024-04-19 18:30:02,PayPal,83
PAY_01828,TX_01657,2024-03-09 04:07:55,PayPal,283
PAY_01829,TX_02956,2024-11-27 03:08:01,Credit Card,346
PAY_01830,TX_04280,2024-09-26 11:46:39,Credit Card,105
PAY_01831,TX_03120,2024-03-22 01:06:03,Bank Transfer,63
PAY_01832,TX_00592,2024-03-02 17:08:49,PayPal,313
PAY_01833,TX_01433,2024-05-09 11:31:42,PayPal,392
PAY_01834,TX_02488,2024-04-06 13:06:53,Bank Transfer,168
PAY_01835,TX_00229,2024-09-15 19:39:12,Credit Card,279
PAY_01836,TX_02780,2024-10-18 11:48:19,Credit Card,435
